2026-04-27 15:37:44 | INFO     | memory | Redis connected for session memory
2026-05-12 19:05:29 | INFO     | translator | translate src=auto tgt=ENGLISH latency=396.01ms in=in medical ai is useful? out=in medical ai is useful?
2026-05-12 19:05:29 | INFO     | chat | [cd00c70e-9ede-4d60-98e0-edec3c5847d7] sector=custom_b769b8c5 src=auto tgt=ENGLISH msg=in medical ai is useful?...
2026-05-12 19:05:29 | WARNING  | memory | Redis get_history failed for cd00c70e-9ede-4d60-98e0-edec3c5847d7: Authentication required.
2026-05-12 19:05:36 | INFO     | llm | LLM /v1/chat/completions ok messages=2 latency=7190.49ms tokens=1043 out=Okay, let's dive into the fascinating and rapidly evolving world of Artificial Intelligence, with a particular focus on 
2026-05-12 19:05:36 | WARNING  | memory | Redis get_history failed for cd00c70e-9ede-4d60-98e0-edec3c5847d7: Authentication required.
2026-05-12 19:05:36 | WARNING  | memory | Redis add_turn failed for cd00c70e-9ede-4d60-98e0-edec3c5847d7: Authentication required.
2026-05-12 19:05:36 | INFO     | chat | [cd00c70e-9ede-4d60-98e0-edec3c5847d7] in=in medical ai is useful? | out=Okay, let's dive into the fascinating and rapidly evolving world of Artificial Intelligence, with a particular focus on  | latency=7592.03ms tokens=1043
2026-07-04 16:13:29 | INFO     | memory | Redis connected for session memory
2026-07-04 16:13:29 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: password authentication failed for user "postgres"
2026-07-04 16:14:06 | INFO     | memory | Redis connected for session memory
2026-07-04 16:14:06 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: password authentication failed for user "postgres"
2026-07-04 16:15:00 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 72.85ms: [Errno -2] Name or service not known
2026-07-04 16:15:00 | INFO     | chat | [9203add4-43d5-4946-80dc-888bd2eab21a] sector=retail src=auto tgt=ENGLISH msg=hello...
2026-07-04 16:15:00 | WARNING  | memory | Redis get_history failed for 9203add4-43d5-4946-80dc-888bd2eab21a: Authentication required.
2026-07-04 16:15:00 | ERROR    | llm | LLM /v1/chat/completions failed after 9.61ms: All connection attempts failed
2026-07-04 16:15:27 | INFO     | memory | Redis connected for session memory
2026-07-04 16:15:27 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: password authentication failed for user "postgres"
2026-07-04 16:15:36 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 95.67ms: [Errno -2] Name or service not known
2026-07-04 16:15:36 | INFO     | chat | [2f632dbb-2525-4b5d-b856-0ad238e544bd] sector=retail src=auto tgt=ENGLISH msg=hey...
2026-07-04 16:15:36 | WARNING  | memory | Redis get_history failed for 2f632dbb-2525-4b5d-b856-0ad238e544bd: Authentication required.
2026-07-04 16:15:36 | ERROR    | llm | LLM /v1/chat/completions failed after 9.34ms: All connection attempts failed
2026-07-04 16:21:06 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 56.35ms: [Errno -2] Name or service not known
2026-07-04 16:21:06 | INFO     | chat | [6d3a57e5-d60e-4916-80f9-a8d9bd03d718] sector=retail src=auto tgt=ENGLISH msg=hi...
2026-07-04 16:21:06 | WARNING  | memory | Redis get_history failed for 6d3a57e5-d60e-4916-80f9-a8d9bd03d718: Authentication required.
2026-07-04 16:21:06 | INFO     | llm | LLM /v1/chat/completions ok messages=1 latency=255.18ms tokens=335 out={"intent": "general_query", "confidence": 0.9, "params": {}}
2026-07-04 16:21:06 | INFO     | intent | intent=general_query conf=0.9 sector=retail
2026-07-04 16:21:06 | INFO     | chat | [6d3a57e5-d60e-4916-80f9-a8d9bd03d718] intent=general_query conf=0.9
2026-07-04 16:21:07 | INFO     | rag | RAG: query='hi' sector=retail found=2 chunks
2026-07-04 16:21:07 | INFO     | llm | LLM /v1/chat/completions ok messages=2 latency=619.18ms tokens=820 out=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. I understand that dealing with deliveri
2026-07-04 16:21:07 | WARNING  | memory | Redis get_history failed for 6d3a57e5-d60e-4916-80f9-a8d9bd03d718: Authentication required.
2026-07-04 16:21:07 | WARNING  | memory | Redis add_turn failed for 6d3a57e5-d60e-4916-80f9-a8d9bd03d718: Authentication required.
2026-07-04 16:21:07 | INFO     | chat | [6d3a57e5-d60e-4916-80f9-a8d9bd03d718] in=hi | out=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. I understand that dealing with deliveri | latency=1275.42ms tokens=820
2026-07-08 17:58:26 | INFO     | memory | Redis connected for session memory
2026-07-08 17:58:26 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-08 18:00:48 | INFO     | memory | Redis connected for session memory
2026-07-08 18:00:48 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-08 18:01:00 | INFO     | memory | Redis connected for session memory
2026-07-08 18:01:00 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-08 18:01:24 | INFO     | memory | Redis connected for session memory
2026-07-08 18:01:24 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-16 13:27:18 | INFO     | memory | Redis connected for session memory
2026-07-16 13:27:18 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-16 13:27:42 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 168.29ms: Client error '404 Not Found' for url 'https://translate.chatbucket.chat/translate/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404
2026-07-16 13:27:42 | INFO     | chat | [f8d16774-499e-4f54-b09c-e89f074cefe4] sector=retail src=auto tgt=TELUGU msg=hi raa baittuhow are you...
2026-07-16 13:27:42 | WARNING  | memory | Redis get_history failed for f8d16774-499e-4f54-b09c-e89f074cefe4: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:27:42 | INFO     | llm | LLM /v1/chat/completions ok messages=1 latency=273.15ms tokens=344 out={"intent": "general_query", "confidence": 0.8, "params": {}}
2026-07-16 13:27:42 | INFO     | intent | intent=general_query conf=0.8 sector=retail
2026-07-16 13:27:42 | INFO     | chat | [f8d16774-499e-4f54-b09c-e89f074cefe4] intent=general_query conf=0.8
2026-07-16 13:27:42 | INFO     | rag | RAG: query='hi raa baittuhow are you' sector=retail found=2 chunks
2026-07-16 13:27:43 | INFO     | llm | LLM /v1/chat/completions ok messages=2 latency=578.36ms tokens=821 out=Hi there! I’m doing well, thank you for asking! I understand you might be having an issue with your order, let’s see how
2026-07-16 13:27:43 | WARNING  | translator | translation failed src=ENGLISH tgt=TELUGU after 107.96ms: Client error '404 Not Found' for url 'https://translate.chatbucket.chat/translate/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404
2026-07-16 13:27:43 | WARNING  | memory | Redis get_history failed for f8d16774-499e-4f54-b09c-e89f074cefe4: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:27:43 | WARNING  | memory | Redis add_turn failed for f8d16774-499e-4f54-b09c-e89f074cefe4: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:27:43 | INFO     | chat | [f8d16774-499e-4f54-b09c-e89f074cefe4] in=hi raa baittuhow are you | out=Hi there! I’m doing well, thank you for asking! I understand you might be having an issue with your order, let’s see how | latency=1456.39ms tokens=821
2026-07-16 13:28:03 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 67.54ms: Client error '404 Not Found' for url 'https://translate.chatbucket.chat/translate/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404
2026-07-16 13:28:03 | INFO     | chat | [f8d16774-499e-4f54-b09c-e89f074cefe4] sector=retail src=auto tgt=TELUGU msg=give me outpotut in telugu...
2026-07-16 13:28:03 | WARNING  | memory | Redis get_history failed for f8d16774-499e-4f54-b09c-e89f074cefe4: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:28:03 | INFO     | llm | LLM /v1/chat/completions ok messages=1 latency=347.81ms tokens=343 out={"intent": "general_query", "confidence": 0.85, "params": {}}
2026-07-16 13:28:03 | INFO     | intent | intent=general_query conf=0.85 sector=retail
2026-07-16 13:28:03 | INFO     | chat | [f8d16774-499e-4f54-b09c-e89f074cefe4] intent=general_query conf=0.85
2026-07-16 13:28:03 | INFO     | rag | RAG: query='give me outpotut in telugu' sector=retail found=2 chunks
2026-07-16 13:28:07 | INFO     | llm | LLM /v1/chat/completions ok messages=2 latency=3687.07ms tokens=1228 out=Okay, here’s a sample interaction demonstrating how I, Priya, would respond as a ShopEasy customer support agent, follow
2026-07-16 13:28:07 | WARNING  | translator | translation failed src=ENGLISH tgt=TELUGU after 75.41ms: Client error '404 Not Found' for url 'https://translate.chatbucket.chat/translate/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404
2026-07-16 13:28:07 | WARNING  | memory | Redis get_history failed for f8d16774-499e-4f54-b09c-e89f074cefe4: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:28:07 | WARNING  | memory | Redis add_turn failed for f8d16774-499e-4f54-b09c-e89f074cefe4: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:28:07 | INFO     | chat | [f8d16774-499e-4f54-b09c-e89f074cefe4] in=give me outpotut in telugu | out=Okay, here’s a sample interaction demonstrating how I, Priya, would respond as a ShopEasy customer support agent, follow | latency=4352.16ms tokens=1228
2026-07-16 13:28:32 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 155.88ms: Client error '404 Not Found' for url 'https://translate.chatbucket.chat/translate/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404
2026-07-16 13:28:32 | INFO     | chat | [05086e68-5066-4a20-a9ac-4ebe408a1a91] sector=retail src=auto tgt=TELUGU msg=hi...
2026-07-16 13:28:32 | WARNING  | memory | Redis get_history failed for 05086e68-5066-4a20-a9ac-4ebe408a1a91: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:28:32 | INFO     | llm | LLM /v1/chat/completions ok messages=1 latency=350.4ms tokens=335 out={"intent": "general_query", "confidence": 0.9, "params": {}}
2026-07-16 13:28:32 | INFO     | intent | intent=general_query conf=0.9 sector=retail
2026-07-16 13:28:32 | INFO     | chat | [05086e68-5066-4a20-a9ac-4ebe408a1a91] intent=general_query conf=0.9
2026-07-16 13:28:32 | INFO     | rag | RAG: query='hi' sector=retail found=2 chunks
2026-07-16 13:28:33 | INFO     | llm | LLM /v1/chat/completions ok messages=2 latency=595.83ms tokens=821 out=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. I understand that dealing with deliveri
2026-07-16 13:28:33 | WARNING  | translator | translation failed src=ENGLISH tgt=TELUGU after 100.81ms: Client error '404 Not Found' for url 'https://translate.chatbucket.chat/translate/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404
2026-07-16 13:28:33 | WARNING  | memory | Redis get_history failed for 05086e68-5066-4a20-a9ac-4ebe408a1a91: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:28:33 | WARNING  | memory | Redis add_turn failed for 05086e68-5066-4a20-a9ac-4ebe408a1a91: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:28:33 | INFO     | chat | [05086e68-5066-4a20-a9ac-4ebe408a1a91] in=hi | out=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. I understand that dealing with deliveri | latency=1361.12ms tokens=821
2026-07-16 13:32:05 | INFO     | memory | Redis connected for session memory
2026-07-16 13:32:05 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-16 13:32:17 | INFO     | memory | Redis connected for session memory
2026-07-16 13:32:17 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-16 13:32:31 | WARNING  | translator | translation failed src=auto tgt=ENGLISH after 134.77ms: Server error '502 Bad Gateway' for url 'https://translate.chatbucket.chat/translate'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/502
2026-07-16 13:32:31 | INFO     | chat | [0e9e343b-18aa-4192-b7da-988db945cbc1] sector=retail src=auto tgt=TELUGU msg=hi...
2026-07-16 13:32:31 | WARNING  | memory | Redis get_history failed for 0e9e343b-18aa-4192-b7da-988db945cbc1: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:32:31 | INFO     | llm | LLM /v1/chat/completions ok messages=1 latency=319.98ms tokens=335 out={"intent": "general_query", "confidence": 0.9, "params": {}}
2026-07-16 13:32:31 | INFO     | intent | intent=general_query conf=0.9 sector=retail
2026-07-16 13:32:31 | INFO     | chat | [0e9e343b-18aa-4192-b7da-988db945cbc1] intent=general_query conf=0.9
2026-07-16 13:32:31 | INFO     | rag | RAG: query='hi' sector=retail found=2 chunks
2026-07-16 13:32:32 | INFO     | llm | LLM /v1/chat/completions ok messages=2 latency=614.98ms tokens=821 out=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. I understand that dealing with deliveri
2026-07-16 13:32:37 | INFO     | translator | translate src=ENGLISH tgt=TELUGU latency=4544.3ms in=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. out=హలో! నేను ప్రియా, ఈ రోజు మీ షాప్ఈజీ ఆర్డర్లో మీకు సహాయం చేయడానికి ఇక్కడ ఉన్నాను.
2026-07-16 13:32:37 | WARNING  | memory | Redis get_history failed for 0e9e343b-18aa-4192-b7da-988db945cbc1: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:32:37 | WARNING  | memory | Redis add_turn failed for 0e9e343b-18aa-4192-b7da-988db945cbc1: Error 111 connecting to localhost:6379. Connection refused.
2026-07-16 13:32:37 | INFO     | chat | [0e9e343b-18aa-4192-b7da-988db945cbc1] in=hi | out=Hello there! I’m Priya, and I’m here to help you with your ShopEasy order today. I understand that dealing with deliveri | latency=5809.38ms tokens=821
2026-07-20 13:52:31 | INFO     | memory | Redis connected for session memory
2026-07-20 13:52:31 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-23 11:40:22 | INFO     | memory | Redis connected for session memory
2026-07-23 11:40:22 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-23 11:41:04 | INFO     | memory | Redis connected for session memory
2026-07-23 11:41:04 | WARNING  | db | PostgreSQL unavailable, conversation logs disabled: [Errno 111] Connection refused
2026-07-23 11:41:13 | INFO     | translator | translate src=auto tgt=ENGLISH latency=593.33ms in=Refund out=REFUND
2026-07-23 11:41:13 | INFO     | chat | [6cfb0ae9-b4f7-4372-a2b7-64a4a323bc51] sector=retail src=auto tgt=ENGLISH msg=REFUND...
2026-07-23 11:41:13 | WARNING  | memory | Redis get_history failed for 6cfb0ae9-b4f7-4372-a2b7-64a4a323bc51: Error 111 connecting to localhost:6379. Connection refused.
2026-07-23 11:41:13 | INFO     | rag | RAG: query='REFUND' sector=retail found=2 chunks
2026-07-23 11:41:13 | INFO     | llm | LLM /v1/chat/completions ok messages=1 latency=267.66ms tokens=337 out={"intent": "refund_request", "confidence": 0.98, "params": {}}
2026-07-23 11:41:13 | INFO     | intent | intent=refund_request conf=0.98 sector=retail
2026-07-23 11:41:13 | INFO     | chat | [6cfb0ae9-b4f7-4372-a2b7-64a4a323bc51] intent=refund_request conf=0.98
